"osm_id","linestrings"
22868812,"LINESTRING(24.0141091 35.5131180996907,24.0137593 35.5132120996907)"
623127833,"LINESTRING(24.0138648 35.5123054996906,24.0151033 35.5123563996907,24.0163032 35.5124053996906)"
95471685,"LINESTRING(24.0161003 35.5134070996907,24.0154987 35.5132913996907,24.0150619 35.5132234996907,24.01491 35.5132086996907,24.014593 35.5131776996907,24.0141091 35.5131180996907,24.0140612 35.5131084996907,24.0139573 35.5130688996907,24.0138225 35.5129878996907)"
821365385,"LINESTRING(24.0118308 35.5134818996907,24.0118799 35.5133176996907)"
341152486,"LINESTRING(24.0110651 35.5138309996908,24.0118308 35.5134818996907)"
821371863,"LINESTRING(24.0118308 35.5134818996907,24.0116275 35.5140350996908,24.0115418 35.5143407996908,24.011453 35.5145952996908)"
26196754,"LINESTRING(24.0114713 35.5139795996908,24.0116142 35.5140243996908,24.0116275 35.5140350996908,24.0119307 35.5141142996908)"
821331433,"LINESTRING(24.0117213 35.5144935996908,24.0118613 35.5144095996908)"
821331434,"LINESTRING(24.0116553 35.5145671996908,24.011818 35.5145936996908)"
821474850,"LINESTRING(24.0128667 35.5134958996907,24.0124455 35.5134133996907)"
23133751,"LINESTRING(24.0121395 35.5133615996907,24.0119307 35.5141142996908)"
821474849,"LINESTRING(24.0128667 35.5134958996907,24.0128744 35.5134711996907,24.0128958 35.5133930996907,24.0129178 35.5133212996907)"
95471693,"LINESTRING(24.0124455 35.5134133996907,24.012507 35.5133915996907,24.012681 35.5133539996907,24.0129178 35.5133212996907,24.0135267 35.5132437996907,24.0137593 35.5132120996907)"
744547439,"LINESTRING(24.013644 35.5136280996907,24.0129193 35.5135057996907,24.0128667 35.5134958996907)"
821323590,"LINESTRING(24.0119307 35.5141142996908,24.012668 35.5142602996908,24.0134619 35.5144006996908)"
821453307,"LINESTRING(24.0119307 35.5141142996908,24.0118613 35.5144095996908,24.011818 35.5145936996908,24.0117505 35.5148806996909,24.0115619 35.5156827996909)"
821454708,"LINESTRING(24.0134619 35.5144006996908,24.0132675 35.5151448996909,24.0130619 35.515929099691)"
95474995,"LINESTRING(24.0118001 35.5175538996911,24.0118537 35.5173539996911,24.011924 35.517091599691,24.0120323 35.516695299691,24.0121754 35.516154099691,24.0122679 35.5157986996909,24.0124735 35.5150081996909,24.012668 35.5142602996908,24.0128667 35.5134958996907)"
158554138,"LINESTRING(24.0137593 35.5132120996907,24.0137402 35.5132575996907,24.013644 35.5136280996907,24.0134619 35.5144006996908)"
95475009,"LINESTRING(24.0153402 35.5139273996908,24.0137194 35.5136465996908,24.013644 35.5136280996907)"
821454709,"LINESTRING(24.0134619 35.5144006996908,24.0145753 35.5145877996908,24.0148472 35.5146340996908,24.0150814 35.5146738996908,24.0151519 35.5146841996908)"
744336572,"LINESTRING(24.0154987 35.5132913996907,24.0153849 35.5137687996908,24.0153786 35.5138031996908,24.0153402 35.5139273996908,24.0153175 35.5140307996908,24.0151519 35.5146841996908)"
805291227,"LINESTRING(24.0158069 35.5137003996907,24.0157899 35.5136299996907)"
744348548,"LINESTRING(24.015955 35.5148148996908,24.0151519 35.5146841996908)"
22877586,"LINESTRING(24.0151519 35.5146841996908,24.0149501 35.5153762996909,24.0149322 35.5154315996909,24.0146716 35.516193399691,24.0146032 35.516301199691)"
823564612,"LINESTRING(24.0164003 35.5091328996904,24.0165962 35.5091383996904,24.0168224 35.5091393996904,24.0171314 35.5091261996904,24.0172107 35.5091114996904,24.0171172 35.5089211996903,24.0176209 35.5089530996904)"
22877694,"LINESTRING(24.0174843 35.5124487996907,24.0175043 35.5117127996906,24.0175147 35.5114724996906,24.0175543 35.5109900996905,24.0175708 35.5103131996905,24.0176073 35.5093776996904,24.0176209 35.5089530996904,24.0176381 35.5087166996903,24.0176548 35.5078066996903,24.0176734 35.5075163996902,24.0176856 35.5073251996902,24.0176917 35.5072292996902,24.0177113 35.5068536996902,24.0177491 35.5063138996901,24.0177617 35.5058642996901,24.0178003 35.5053920996901,24.0178279 35.50489399969,24.0178451 35.50458709969,24.0178816 35.5041721996899)"
22868557,"LINESTRING(24.0231768 35.5090466996904,24.0226596 35.5090870996904,24.0220535 35.5091053996904,24.0217566 35.5090944996904,24.020952 35.5090289996904,24.0199301 35.5089339996904,24.0189511 35.5088324996904,24.0176381 35.5087166996903,24.0164083 35.5086042996903,24.0152469 35.5084994996903,24.0146515 35.5084404996903,24.0140359 35.5083858996903,24.0134767 35.5083302996903,24.0134324 35.5083258996903,24.0128849 35.5082819996903)"
25636013,"LINESTRING(24.0164216 35.5076636996903,24.0164083 35.5086042996903,24.0164003 35.5091328996904,24.0163954 35.5093807996904,24.0163821 35.5099806996905,24.0163714 35.5102554996905,24.0163536 35.5109537996905,24.0163315 35.5114330996906,24.0163124 35.5119002996906,24.0163081 35.5120288996906)"
821504608,"LINESTRING(24.0152622 35.5093836996904,24.0163954 35.5093807996904,24.0176073 35.5093776996904,24.0181169 35.5093743996904,24.0183949 35.5093946996904,24.0185494 35.5094147996904,24.0189623 35.5094726996904,24.0200074 35.5095887996904)"
22868548,"LINESTRING(24.0185584 35.5139184996908,24.0187615 35.5134709996907,24.0187973 35.5130028996907,24.0188255 35.5124979996907,24.0188663 35.5117602996906,24.0189063 35.5110335996905,24.0189314 35.5103786996905,24.0189623 35.5094726996904,24.0189831 35.5091819996904,24.0189511 35.5088324996904,24.0188368 35.5079206996903,24.0187891 35.5074373996902,24.0187682 35.5072251996902,24.0187305 35.5068751996902,24.0187125 35.5066488996902,24.0186741 35.5063130996901,24.0186392 35.5058434996901)"
821504607,"LINESTRING(24.0152045 35.5101992996905,24.0163714 35.5102554996905,24.0175708 35.5103131996905,24.018091 35.5103381996905,24.0189314 35.5103786996905,24.0201434 35.5104369996905,24.020847 35.5104707996905,24.021958 35.5105242996905)"
217424970,"LINESTRING(24.0210742 35.5097021996904,24.020952 35.5090289996904,24.0208861 35.5085092996903)"
261536014,"LINESTRING(24.0198269 35.5080331996903,24.0199045 35.5087094996903,24.0199301 35.5089339996904,24.0200074 35.5095887996904,24.020092 35.5103208996905,24.0201434 35.5104369996905)"
239856844,"LINESTRING(24.0200074 35.5095887996904,24.0208156 35.5096719996904)"
95471679,"LINESTRING(24.0181169 35.5093743996904,24.018091 35.5103381996905,24.0180817 35.5106567996905,24.0180546 35.5110061996905,24.0180149 35.5117295996906,24.0179675 35.5124664996907)"
623127830,"LINESTRING(24.0163081 35.5120288996906,24.0163032 35.5124053996906)"
619133364,"LINESTRING(24.0163032 35.5124053996906,24.0169461 35.5124289996906,24.0174843 35.5124487996907)"
623127831,"LINESTRING(24.0163032 35.5124053996906,24.0162808 35.5127854996907,24.0161003 35.5134070996907)"
95471694,"LINESTRING(24.0169461 35.5124289996906,24.0169086 35.5131051996907,24.0167006 35.5135580996907)"
58370697,"LINESTRING(24.0172837 35.5137116996908,24.0174493 35.5132243996907,24.0174544 35.5131444996907,24.0174843 35.5124487996907)"
95471680,"LINESTRING(24.0169086 35.5131051996907,24.0174493 35.5132243996907)"
638254751,"LINESTRING(24.0174843 35.5124487996907,24.0177064 35.5124568996907,24.0179675 35.5124664996907)"
380959518,"LINESTRING(24.0179675 35.5124664996907,24.0179217 35.5129729996907,24.0178926 35.5132928996907,24.0177013 35.5138213996908)"
25636108,"LINESTRING(24.0193874 35.5130230996907,24.0187973 35.5130028996907,24.0179217 35.5129729996907)"
261536013,"LINESTRING(24.0175543 35.5109900996905,24.0180546 35.5110061996905,24.0189063 35.5110335996905,24.0194985 35.5110525996905,24.0203424 35.5110547996905)"
22868732,"LINESTRING(24.0202935 35.5117872996906,24.0194533 35.5117759996906,24.0192327 35.5117734996906,24.0188663 35.5117602996906,24.0180149 35.5117295996906,24.0175043 35.5117127996906)"
158554174,"LINESTRING(24.0203424 35.5110547996905,24.0205431 35.5110694996905)"
27226432,"LINESTRING(24.0205431 35.5110694996905,24.0214534 35.5111363996905)"
22868541,"LINESTRING(24.0201434 35.5104369996905,24.0203245 35.5108926996905,24.0203424 35.5110547996905,24.0203199 35.5114262996906,24.0202935 35.5117872996906,24.020252 35.5125846996907)"
27226433,"LINESTRING(24.0211886 35.5114566996906,24.0205431 35.5110694996905)"
531218347,"LINESTRING(24.0179675 35.5124664996907,24.0188255 35.5124979996907,24.0194149 35.5125195996907,24.0201206 35.5125414996907,24.020252 35.5125846996907)"
22995945,"LINESTRING(24.0194985 35.5110525996905,24.019477 35.5113966996906,24.0194533 35.5117759996906,24.0194149 35.5125195996907,24.0193874 35.5130230996907,24.0193557 35.5136071996908,24.0193625 35.5138465996908)"
5738803,"LINESTRING(24.0196457 35.5134566996907,24.0196444 35.5134021996907,24.0196793 35.5133551996907,24.0197453 35.5132745996907,24.020252 35.5125846996907)"
733782733,"LINESTRING(24.020252 35.5125846996907,24.020261 35.5125744996907)"
26724843,"LINESTRING(24.0203639 35.5124740996906,24.0204838 35.5124967996907,24.020585 35.5125219996907,24.0206441 35.5125620996907,24.0208104 35.5128173996907,24.0211732 35.5133650996907)"
23133688,"LINESTRING(24.020252 35.5125846996907,24.0202946 35.5130876996907,24.0203427 35.5136547996907,24.0203517 35.5137615996908)"
217424974,"LINESTRING(24.0228829 35.5075653996902,24.0228684 35.5080179996903,24.0228655 35.5083336996903,24.0226596 35.5090870996904)"
24019361,"LINESTRING(24.0221343 35.5103261996905,24.022055 35.5102771996905,24.0220274 35.5098504996904,24.0220535 35.5091053996904,24.0219377 35.5080431996903)"
1012900573,"LINESTRING(24.024214 35.5079724996903,24.0242703 35.5090038996904)"
22868358,"LINESTRING(24.0250184 35.5089769996904,24.0242703 35.5090038996904,24.0235936 35.5090311996904,24.0231768 35.5090466996904)"
217424979,"LINESTRING(24.0210742 35.5097021996904,24.0220274 35.5098504996904,24.0222788 35.5098709996904,24.0224272 35.5099661996904)"
275820098,"LINESTRING(24.020261 35.5125744996907,24.0203639 35.5124740996906,24.0205006 35.5122894996906,24.0211886 35.5114566996906,24.0214534 35.5111363996905,24.021958 35.5105242996905,24.0221343 35.5103261996905,24.0224272 35.5099661996904,24.0225106 35.5098671996904,24.0231768 35.5090466996904,24.0240734 35.5079743996903)"
771299433,"LINESTRING(24.0228925 35.5105690996905,24.0229033 35.5098890996904)"
22868415,"LINESTRING(24.0235496 35.5105877996905,24.0235535 35.5099114996904,24.0235936 35.5090311996904)"
217424969,"LINESTRING(24.0241751 35.5106132996905,24.0242443 35.5099126996904,24.0242703 35.5090038996904)"
22868410,"LINESTRING(24.0225106 35.5098671996904,24.0229033 35.5098890996904,24.0235535 35.5099114996904,24.0242443 35.5099126996904,24.0249937 35.5099103996904)"
5738798,"LINESTRING(24.025041 35.5069168996902,24.0250294 35.5079256996903,24.0250184 35.5089769996904,24.0249937 35.5099103996904,24.0249923 35.5106358996905)"
22868365,"LINESTRING(24.0258746 35.5104136996905,24.0258502 35.5103040996905,24.0258408 35.5101676996904,24.0258478 35.5089345996904,24.0257946 35.5078975996903,24.0257124 35.5068904996902,24.0256881 35.5060300996901)"
491525013,"LINESTRING(24.0268027 35.5088819996903,24.0258478 35.5089345996904,24.0250184 35.5089769996904)"
22868711,"LINESTRING(24.0241684 35.5106870996905,24.0231028 35.5114951996906,24.0225067 35.5119341996906,24.022129 35.5122135996906,24.0208104 35.5128173996907,24.0202946 35.5130876996907)"
22868718,"LINESTRING(24.021958 35.5105242996905,24.0221276 35.5106911996905,24.0231028 35.5114951996906,24.0236677 35.5120030996906)"
26725203,"LINESTRING(24.021958 35.5105242996905,24.0228925 35.5105690996905,24.0235496 35.5105877996905,24.0241751 35.5106132996905,24.0249923 35.5106358996905)"
5738801,"LINESTRING(24.0229368 35.5134872996908,24.0224833 35.5127715996907,24.022129 35.5122135996906,24.0218716 35.5118223996906,24.0217171 35.5117105996906,24.0211886 35.5114566996906)"
26712696,"LINESTRING(24.0246354 35.5113064996906,24.0243029 35.5115349996906,24.0239767 35.5117794996906,24.0239199 35.5118205996906,24.0236677 35.5120030996906,24.0232472 35.5123314996906,24.0230146 35.5124802996907,24.0228867 35.5125619996907,24.0224833 35.5127715996907,24.021861 35.5130511996907,24.0211732 35.5133650996907,24.0207863 35.5135666996907)"
638808800,"LINESTRING(24.0254097 35.5123636996906,24.0253819 35.5123762996906,24.0249539 35.5125707996907,24.0239522 35.5130258996907,24.0233111 35.5133171996907,24.0229368 35.5134872996908,24.0228513 35.5135260996908,24.0223464 35.5137554996908,24.0217902 35.5140081996908)"
22868715,"LINESTRING(24.0246354 35.5113064996906,24.0241684 35.5106870996905,24.0241751 35.5106132996905)"
638808798,"LINESTRING(24.0249923 35.5106358996905,24.0249471 35.5107471996905,24.0248383 35.5109746996905,24.0247329 35.5111599996905,24.0246354 35.5113064996906)"
638808799,"LINESTRING(24.0254097 35.5123636996906,24.025348 35.5122764996906,24.0246354 35.5113064996906)"
421317278,"LINESTRING(24.0269666 35.5110793996905,24.026604 35.5110107996905,24.026539 35.5108551996905,24.0262606 35.5103271996905)"
191050453,"LINESTRING(24.0258305 35.5143967996908,24.0259234 35.5131374996907,24.0259698 35.5123519996906,24.025953 35.5122128996906,24.025903 35.5121442996906)"
26714945,"LINESTRING(24.0270167 35.5116416996906,24.0270368 35.5123150996907,24.0269035 35.5130631996907,24.0267738 35.5137116996908,24.0266657 35.5140577996908,24.0265528 35.5144902996908)"
624347063,"LINESTRING(24.0172837 35.5137116996908,24.0167006 35.5135580996907,24.0161003 35.5134070996907)"
26713507,"LINESTRING(24.0176041 35.5138015996908,24.0174715 35.5137638996908,24.0172837 35.5137116996908)"
805291228,"LINESTRING(24.0153849 35.5137687996908,24.0156795 35.5138288996908,24.01574 35.5138050996908,24.0158069 35.5137003996907,24.0161388 35.5138300996908,24.0169099 35.5141182996908,24.0169709 35.5141453996908,24.0169974 35.5141759996908,24.0170116 35.5142065996908,24.017023 35.5143352996908,24.017042 35.5143577996908,24.0170594 35.5143658996908,24.0170852 35.5143658996908,24.0175162 35.5143588996908)"
22877600,"LINESTRING(24.015955 35.5148148996908,24.0160078 35.5148042996909,24.0160483 35.5147770996908,24.0161984 35.5145918996908,24.0162251 35.5145703996908,24.016254 35.5145506996908,24.0162848 35.5145330996908,24.016304 35.5145249996908,24.0163511 35.5145043996908,24.0163863 35.5144933996908,24.0164225 35.5144848996908,24.0164594 35.5144788996908,24.0164967 35.5144753996908,24.0165344 35.5144743996908,24.016572 35.5144758996908,24.0166093 35.5144799996908,24.016646 35.5144865996908,24.016682 35.5144956996908,24.0167169 35.5145071996908,24.0167505 35.5145208996908,24.0167826 35.5145368996908,24.0168129 35.5145549996908,24.0168274 35.5145648996908,24.0168413 35.5145750996908,24.0168676 35.5145970996908,24.0169072 35.5146353996908,24.0169309 35.5146557996908,24.0169545 35.5146760996908,24.0169734 35.5146898996908,24.0169922 35.5147035996908,24.0170111 35.5147173996908,24.0170308 35.5147301996908,24.0170733 35.5147544996908,24.0171037 35.5147708996908,24.0171442 35.5147877996909,24.0171631 35.5147943996909,24.0171654 35.5147951996909,24.0171901 35.5148016996909,24.0172189 35.5148061996908,24.0173336 35.5148177996909,24.0174124 35.5148256996909,24.017523 35.5148367996908,24.0176417 35.5148499996909)"
531218345,"LINESTRING(24.0177013 35.5138213996908,24.0176041 35.5138015996908)"
331144201,"LINESTRING(24.0197766 35.5138085996908,24.0193625 35.5138465996908,24.0189449 35.5138914996908,24.0187285 35.5139130996908,24.0185584 35.5139184996908,24.0182064 35.5138892996908,24.0177013 35.5138213996908)"
1047219365,"LINESTRING(24.0197766 35.5138085996908,24.0197651 35.5137492996908,24.0197172 35.5136091996907,24.0196457 35.5134566996907)"
331144197,"LINESTRING(24.0203517 35.5137615996908,24.0200032 35.5137900996908,24.0199443 35.5137948996908,24.0197766 35.5138085996908)"
26713459,"LINESTRING(24.0207863 35.5135666996907,24.0207224 35.5136028996907,24.0206568 35.5136368996908,24.0205895 35.5136687996907,24.0204619 35.5137214996908,24.0203517 35.5137615996908)"
380959517,"LINESTRING(24.0203517 35.5137615996908,24.0203984 35.5137481996908,24.0204698 35.5137399996907,24.0205419 35.5137419996908,24.0206121 35.5137538996908)"
26712785,"LINESTRING(24.0207863 35.5135666996907,24.0207464 35.5135925996908,24.0207162 35.5136260996908,24.020699 35.5136651996908,24.0206959 35.5137065996907,24.0207074 35.5137470996908,24.0207324 35.5137832996908,24.020769 35.5138121996908)"
422984252,"LINESTRING(24.0206121 35.5137538996908,24.0206923 35.5137802996908,24.020769 35.5138121996908)"
422984258,"LINESTRING(24.0214329 35.5142106996908,24.0212841 35.5141428996908,24.020976 35.5140001996908,24.0207116 35.5138776996908,24.0206033 35.5138374996908,24.0205749 35.5138283996908,24.0204638 35.5137959996908,24.0203517 35.5137615996908)"
422984253,"LINESTRING(24.020769 35.5138121996908,24.0213339 35.5140683996908,24.021513 35.5141496996908)"
422984239,"LINESTRING(24.0214329 35.5142106996908,24.0213536 35.5142853996908,24.0212767 35.5143604996908)"
422984238,"LINESTRING(24.021513 35.5141496996908,24.0214329 35.5142106996908)"
143217525,"LINESTRING(24.0209624 35.5143851996908,24.0210257 35.5144047996908,24.0210736 35.5144505996908,24.021074 35.5145308996908)"
25635988,"LINESTRING(24.0209398 35.5149590996909,24.0209045 35.5149906996909,24.0208701 35.5150033996909,24.0208166 35.5150042996909,24.0207735 35.5149828996909,24.0207441 35.5149489996909,24.0207436 35.5149036996909,24.02079 35.5147071996908,24.020826 35.5145767996908,24.0208514 35.5144948996908,24.020915 35.5144047996908,24.0209624 35.5143851996908,24.0210097 35.5143655996908,24.0210367 35.5143640996908,24.021177 35.5143560996908,24.0212767 35.5143604996908)"
22877561,"LINESTRING(24.0212767 35.5143604996908,24.021074 35.5145308996908,24.0210177 35.5146651996908,24.0209398 35.5149590996909,24.0209097 35.5150984996909)"
26724874,"LINESTRING(24.021861 35.5130511996907,24.0223464 35.5137554996908)"
380959523,"LINESTRING(24.0224212 35.5144159996908,24.0224241 35.5143730996908,24.0224384 35.5143288996908,24.0228513 35.5135260996908)"
422984237,"LINESTRING(24.0217902 35.5140081996908,24.0216574 35.5140715996908,24.0216158 35.5140912996908,24.021513 35.5141496996908)"
422984248,"LINESTRING(24.0217902 35.5140081996908,24.0217409 35.5140420996908,24.0217088 35.5140876996908,24.0216978 35.5141394996908,24.0217092 35.5141911996908,24.0217417 35.5142366996908,24.0217892 35.5142615996908)"
422984251,"LINESTRING(24.021513 35.5141496996908,24.021642 35.5142046996908,24.0217892 35.5142615996908)"
422984256,"LINESTRING(24.0221433 35.5144887996908,24.0217633 35.5143480996908,24.0216453 35.5143018996908,24.0216037 35.5142855996908,24.0214329 35.5142106996908)"
422984254,"LINESTRING(24.0217892 35.5142615996908,24.0221469 35.5144006996908,24.0222122 35.5144133996908)"
422984255,"LINESTRING(24.0224269 35.5145022996908,24.0223361 35.5145097996908,24.0222392 35.5145021996908,24.0221433 35.5144887996908)"
422984247,"LINESTRING(24.0222122 35.5144133996908,24.0223662 35.5144798996908,24.0224269 35.5145022996908)"
422984249,"LINESTRING(24.0224269 35.5145022996908,24.0224212 35.5144159996908)"
422984259,"LINESTRING(24.0222122 35.5144133996908,24.0224212 35.5144159996908,24.0226029 35.5144181996908,24.0230509 35.5144236996908)"
422984257,"LINESTRING(24.0227527 35.5144780996908,24.0226819 35.5144833996908,24.0226048 35.5144890996908,24.0224269 35.5145022996908)"
422984250,"LINESTRING(24.0224898 35.5146412996908,24.0224395 35.5145324996908,24.0224269 35.5145022996908)"
26712837,"LINESTRING(24.0230509 35.5144236996908,24.0229492 35.5144531996908,24.0228538 35.5144648996908,24.0227527 35.5144780996908)"
191050451,"LINESTRING(24.0233111 35.5133171996907,24.023337 35.5144187996908)"
191050452,"LINESTRING(24.0239816 35.5143952996908,24.0239522 35.5130258996907)"
380954614,"LINESTRING(24.0237351 35.5151893996909,24.0224898 35.5146412996908,24.0223036 35.5145592996908,24.0221433 35.5144887996908)"
245913051,"LINESTRING(24.0224269 35.5145022996908,24.0223036 35.5145592996908,24.0222649 35.5145968996908,24.0220749 35.5149166996909,24.021844 35.5153103996909,24.0217367 35.5154967996909,24.0214021 35.516028399691,24.0212509 35.516254599691,24.0211499 35.516390499691,24.0211264 35.516419899691,24.0210615 35.516521299691,24.0209955 35.516672099691,24.0208295 35.517100899691,24.0207954 35.5174431996911)"
380959522,"LINESTRING(24.0224269 35.5145022996908,24.0224621 35.5145206996908,24.023466 35.5149752996909,24.0237735 35.5151145996909,24.023842 35.5151898996909)"
641033028,"LINESTRING(24.0271558 35.5145698996908,24.0268334 35.5145244996908,24.0266957 35.5145076996908,24.0265528 35.5144902996908,24.0259841 35.5144159996908,24.0258305 35.5143967996908,24.0255637 35.5143819996908,24.0255389 35.5143805996908,24.02536 35.5143787996908,24.0239816 35.5143952996908,24.0239276 35.5143972996908,24.0235239 35.5144119996908,24.023337 35.5144187996908,24.0230509 35.5144236996908)"
22877535,"LINESTRING(24.0259841 35.5144159996908,24.0259508 35.5146006996908)"
819580874,"LINESTRING(24.0259508 35.5146006996908,24.025932 35.5146233996908,24.0258997 35.5146621996908)"
48476125,"LINESTRING(24.025488 35.5145677996908,24.025932 35.5146233996908,24.0265887 35.5147032996908,24.0266336 35.5147096996908)"
136981058,"LINESTRING(24.0250042 35.5157080996909,24.0253092 35.5149845996909,24.0253997 35.5147844996909,24.025488 35.5145677996908,24.0255637 35.5143819996908)"
819580873,"LINESTRING(24.0258997 35.5146621996908,24.0257097 35.5150846996909,24.0255368 35.5154530996909,24.0253403 35.5158717996909)"
26725239,"LINESTRING(24.0249923 35.5106358996905,24.0257698 35.5104345996905,24.0258746 35.5104136996905,24.0261337 35.5103463996905,24.0262606 35.5103271996905,24.0265297 35.5103006996905,24.026898 35.5102620996905,24.0278739 35.5102232996905,24.0286367 35.5101866996905,24.029482 35.5101401996905,24.0296562 35.5101297996905)"
417707194,"LINESTRING(24.0296793 35.5104285996905,24.0287062 35.5108651996905,24.0279515 35.5112081996905,24.0270167 35.5116416996906,24.025903 35.5121442996906,24.0257842 35.5122090996906,24.0255199 35.5123205996907,24.025502 35.5123292996906,24.0254097 35.5123636996906)"
24019243,"LINESTRING(24.0259698 35.5123519996906,24.0270368 35.5123150996907,24.0280049 35.5122733996906,24.0285549 35.5122422996906,24.0287652 35.5122296996906,24.0298407 35.5121702996906,24.0302681 35.5121497996906,24.0308203 35.5121503996906)"
